# Renewables.ninja Solar PV (Point API) - 62.240, 25.746 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Helsinki, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Helsinki", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "62.239529280915335", "lon": "25.746290759606264", "date_from": "2012-01-01", "date_to": "2012-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2012-04-01 06:00,2012-04-01 09:00,0.282,0.191,0.104,-5.908
2012-04-01 07:00,2012-04-01 10:00,0.460,0.383,0.104,-4.537
2012-04-01 08:00,2012-04-01 11:00,0.595,0.546,0.101,-3.484
2012-04-01 09:00,2012-04-01 12:00,0.657,0.624,0.104,-2.590
2012-04-01 10:00,2012-04-01 13:00,0.627,0.572,0.120,-1.968
2012-04-01 11:00,2012-04-01 14:00,0.544,0.457,0.134,-1.726
2012-04-01 12:00,2012-04-01 15:00,0.468,0.375,0.129,-1.626
2012-04-01 13:00,2012-04-01 16:00,0.342,0.245,0.119,-1.620
2012-04-01 14:00,2012-04-01 17:00,0.228,0.151,0.094,-1.721
2012-04-01 15:00,2012-04-01 18:00,0.091,0.044,0.062,-2.327
2012-04-01 16:00,2012-04-01 19:00,0.007,0,0.015,-3.557
2012-04-01 17:00,2012-04-01 20:00,0,0,0,-4.399
2012-04-01 18:00,2012-04-01 21:00,0,0,0,-4.457
2012-04-01 19:00,2012-04-01 22:00,0,0,0,-4.526
2012-04-01 20:00,2012-04-01 23:00,0,0,0,-4.640
2012-04-01 21:00,2012-04-02 00:00,0,0,0,-4.801
2012-04-01 22:00,2012-04-02 01:00,0,0,0,-5.012
2012-04-01 23:00,2012-04-02 02:00,0,0,0,-5.183
2012-04-02 00:00,2012-04-02 03:00,0,0,0,-5.380
2012-04-02 01:00,2012-04-02 04:00,0,0,0,-5.538
2012-04-02 02:00,2012-04-02 05:00,0,0,0,-5.731
2012-04-02 03:00,2012-04-02 06:00,0,0,0,-5.905
2012-04-02 04:00,2012-04-02 07:00,0.005,0,0.013,-5.951
2012-04-02 05:00,2012-04-02 08:00,0.028,0.001,0.039,-5.833
2012-04-02 06:00,2012-04-02 09:00,0.062,0.004,0.072,-5.578
2012-04-02 07:00,2012-04-02 10:00,0.094,0.006,0.102,-5.235
2012-04-02 08:00,2012-04-02 11:00,0.116,0.008,0.122,-4.832
2012-04-02 09:00,2012-04-02 12:00,0.126,0.008,0.131,-4.445
2012-04-02 10:00,2012-04-02 13:00,0.128,0.009,0.134,-4.010
2012-04-02 11:00,2012-04-02 14:00,0.116,0.007,0.124,-3.669
2012-04-02 12:00,2012-04-02 15:00,0.097,0.006,0.106,-3.506
2012-04-02 13:00,2012-04-02 16:00,0.068,0.003,0.080,-3.458
2012-04-02 14:00,2012-04-02 17:00,0.040,0.002,0.052,-3.537
2012-04-02 15:00,2012-04-02 18:00,0.016,0.001,0.027,-3.686
2012-04-02 16:00,2012-04-02 19:00,0,0,0.006,-3.857
2012-04-02 17:00,2012-04-02 20:00,0,0,0,-3.952
2012-04-02 18:00,2012-04-02 21:00,0,0,0,-4.013
2012-04-02 19:00,2012-04-02 22:00,0,0,0,-4.091
2012-04-02 20:00,2012-04-02 23:00,0,0,0,-4.172
2012-04-02 21:00,2012-04-03 00:00,0,0,0,-4.272
2012-04-02 22:00,2012-04-03 01:00,0,0,0,-4.410
2012-04-02 23:00,2012-04-03 02:00,0,0,0,-4.581
2012-04-03 00:00,2012-04-03 03:00,0,0,0,-4.806
2012-04-03 01:00,2012-04-03 04:00,0,0,0,-5.088
2012-04-03 02:00,2012-04-03 05:00,0,0,0,-5.366
2012-04-03 03:00,2012-04-03 06:00,0,0,0.001,-5.662
2012-04-03 04:00,2012-04-03 07:00,0.014,0.001,0.024,-5.727
2012-04-03 05:00,2012-04-03 08:00,0.059,0.007,0.066,-5.542
2012-04-03 06:00,2012-04-03 09:00,0.134,0.028,0.120,-5.186
2012-04-03 07:00,2012-04-03 10:00,0.203,0.054,0.162,-4.674
2012-04-03 08:00,2012-04-03 11:00,0.257,0.079,0.193,-4.080
2012-04-03 09:00,2012-04-03 12:00,0.284,0.091,0.209,-3.600
2012-04-03 10:00,2012-04-03 13:00,0.303,0.105,0.215,-3.301
2012-04-03 11:00,2012-04-03 14:00,0.343,0.152,0.211,-3.079
2012-04-03 12:00,2012-04-03 15:00,0.332,0.164,0.188,-2.932
2012-04-03 13:00,2012-04-03 16:00,0.284,0.145,0.157,-2.899
2012-04-03 14:00,2012-04-03 17:00,0.168,0.065,0.118,-3.002
2012-04-03 15:00,2012-04-03 18:00,0.068,0.016,0.067,-3.493
2012-04-03 16:00,2012-04-03 19:00,0.008,0,0.018,-4.910
2012-04-03 17:00,2012-04-03 20:00,0,0,0,-6.474
2012-04-03 18:00,2012-04-03 21:00,0,0,0,-7.198
2012-04-03 19:00,2012-04-03 22:00,0,0,0,-7.371
2012-04-03 20:00,2012-04-03 23:00,0,0,0,-7.431
2012-04-03 21:00,2012-04-04 00:00,0,0,0,-7.551
2012-04-03 22:00,2012-04-04 01:00,0,0,0,-7.846
2012-04-03 23:00,2012-04-04 02:00,0,0,0,-8.407
2012-04-04 00:00,2012-04-04 03:00,0,0,0,-9.059
2012-04-04 01:00,2012-04-04 04:00,0,0,0,-9.635
2012-04-04 02:00,2012-04-04 05:00,0,0,0,-10.218
2012-04-04 03:00,2012-04-04 06:00,0,0,0.003,-11.000
2012-04-04 04:00,2012-04-04 07:00,0.038,0.009,0.041,-11.012
2012-04-04 05:00,2012-04-04 08:00,0.114,0.042,0.085,-8.668
2012-04-04 06:00,2012-04-04 09:00,0.231,0.120,0.122,-6.464
2012-04-04 07:00,2012-04-04 10:00,0.430,0.330,0.123,-4.749
2012-04-04 08:00,2012-04-04 11:00,0.620,0.576,0.101,-3.441
2012-04-04 09:00,2012-04-04 12:00,0.677,0.649,0.104,-2.461
2012-04-04 10:00,2012-04-04 13:00,0.623,0.558,0.129,-1.842
2012-04-04 11:00,2012-04-04 14:00,0.498,0.382,0.156,-1.475
2012-04-04 12:00,2012-04-04 15:00,0.469,0.369,0.137,-1.074
2012-04-04 13:00,2012-04-04 16:00,0.382,0.294,0.115,-0.748
2012-04-04 14:00,2012-04-04 17:00,0.271,0.200,0.090,-0.606
2012-04-04 15:00,2012-04-04 18:00,0.099,0.048,0.068,-0.765
2012-04-04 16:00,2012-04-04 19:00,0.013,0.001,0.023,-1.216
2012-04-04 17:00,2012-04-04 20:00,0,0,0,-1.809
2012-04-04 18:00,2012-04-04 21:00,0,0,0,-2.192
2012-04-04 19:00,2012-04-04 22:00,0,0,0,-2.617
2012-04-04 20:00,2012-04-04 23:00,0,0,0,-2.910
2012-04-04 21:00,2012-04-05 00:00,0,0,0,-3.106
2012-04-04 22:00,2012-04-05 01:00,0,0,0,-3.280
2012-04-04 23:00,2012-04-05 02:00,0,0,0,-3.201
2012-04-05 00:00,2012-04-05 03:00,0,0,0,-3.441
2012-04-05 01:00,2012-04-05 04:00,0,0,0,-3.767
2012-04-05 02:00,2012-04-05 05:00,0,0,0,-3.997
2012-04-05 03:00,2012-04-05 06:00,0,0,0.003,-4.137
2012-04-05 04:00,2012-04-05 07:00,0.028,0.003,0.037,-3.891
2012-04-05 05:00,2012-04-05 08:00,0.134,0.056,0.093,-3.103
2012-04-05 06:00,2012-04-05 09:00,0.299,0.202,0.117,-2.013
2012-04-05 07:00,2012-04-05 10:00,0.463,0.379,0.122,-0.810
2012-04-05 08:00,2012-04-05 11:00,0.549,0.466,0.136,-0.023
2012-04-05 09:00,2012-04-05 12:00,0.522,0.397,0.174,0.243
2012-04-05 10:00,2012-04-05 13:00,0.409,0.231,0.211,0.420
2012-04-05 11:00,2012-04-05 14:00,0.306,0.120,0.210,0.570
2012-04-05 12:00,2012-04-05 15:00,0.196,0.045,0.170,0.700
2012-04-05 13:00,2012-04-05 16:00,0.125,0.019,0.124,0.694
2012-04-05 14:00,2012-04-05 17:00,0.086,0.012,0.091,0.668
2012-04-05 15:00,2012-04-05 18:00,0.046,0.006,0.056,0.536
2012-04-05 16:00,2012-04-05 19:00,0.010,0,0.020,0.405
2012-04-05 17:00,2012-04-05 20:00,0,0,0,0.018
2012-04-05 18:00,2012-04-05 21:00,0,0,0,-0.417
2012-04-05 19:00,2012-04-05 22:00,0,0,0,-0.847
2012-04-05 20:00,2012-04-05 23:00,0,0,0,-1.187
2012-04-05 21:00,2012-04-06 00:00,0,0,0,-1.353
2012-04-05 22:00,2012-04-06 01:00,0,0,0,-1.367
2012-04-05 23:00,2012-04-06 02:00,0,0,0,-1.310
2012-04-06 00:00,2012-04-06 03:00,0,0,0,-1.186
2012-04-06 01:00,2012-04-06 04:00,0,0,0,-1.057
2012-04-06 02:00,2012-04-06 05:00,0,0,0,-1.004
2012-04-06 03:00,2012-04-06 06:00,0,0,0.002,-1.033
2012-04-06 04:00,2012-04-06 07:00,0.008,0,0.018,-1.094
2012-04-06 05:00,2012-04-06 08:00,0.029,0.002,0.041,-1.093
2012-04-06 06:00,2012-04-06 09:00,0.065,0.005,0.075,-1.263
2012-04-06 07:00,2012-04-06 10:00,0.127,0.015,0.128,-1.444
2012-04-06 08:00,2012-04-06 11:00,0.198,0.037,0.178,-1.427
2012-04-06 09:00,2012-04-06 12:00,0.276,0.079,0.216,-1.323
2012-04-06 10:00,2012-04-06 13:00,0.315,0.111,0.225,-1.261
2012-04-06 11:00,2012-04-06 14:00,0.342,0.146,0.219,-1.282
2012-04-06 12:00,2012-04-06 15:00,0.324,0.148,0.197,-1.402
2012-04-06 13:00,2012-04-06 16:00,0.283,0.137,0.165,-1.587
2012-04-06 14:00,2012-04-06 17:00,0.195,0.085,0.126,-1.898
2012-04-06 15:00,2012-04-06 18:00,0.094,0.030,0.080,-2.383
2012-04-06 16:00,2012-04-06 19:00,0.017,0.001,0.027,-3.614
2012-04-06 17:00,2012-04-06 20:00,0,0,0,-5.534
2012-04-06 18:00,2012-04-06 21:00,0,0,0,-6.827
2012-04-06 19:00,2012-04-06 22:00,0,0,0,-7.724
2012-04-06 20:00,2012-04-06 23:00,0,0,0,-8.474
2012-04-06 21:00,2012-04-07 00:00,0,0,0,-8.696
2012-04-06 22:00,2012-04-07 01:00,0,0,0,-8.528
2012-04-06 23:00,2012-04-07 02:00,0,0,0,-8.281
2012-04-07 00:00,2012-04-07 03:00,0,0,0,-8.198
2012-04-07 01:00,2012-04-07 04:00,0,0,0,-8.382
2012-04-07 02:00,2012-04-07 05:00,0,0,0,-8.667
2012-04-07 03:00,2012-04-07 06:00,0.001,0,0.007,-9.013
2012-04-07 04:00,2012-04-07 07:00,0.065,0.040,0.038,-9.020
2012-04-07 05:00,2012-04-07 08:00,0.246,0.205,0.051,-8.032
2012-04-07 06:00,2012-04-07 09:00,0.433,0.396,0.059,-5.678
2012-04-07 07:00,2012-04-07 10:00,0.607,0.602,0.058,-3.639
2012-04-07 08:00,2012-04-07 11:00,0.721,0.750,0.061,-2.321
2012-04-07 09:00,2012-04-07 12:00,0.781,0.833,0.063,-1.523
2012-04-07 10:00,2012-04-07 13:00,0.789,0.844,0.065,-1.011
2012-04-07 11:00,2012-04-07 14:00,0.727,0.755,0.072,-0.747
2012-04-07 12:00,2012-04-07 15:00,0.624,0.617,0.076,-0.650
2012-04-07 13:00,2012-04-07 16:00,0.472,0.429,0.081,-0.697
2012-04-07 14:00,2012-04-07 17:00,0.264,0.193,0.091,-0.877
2012-04-07 15:00,2012-04-07 18:00,0.106,0.052,0.071,-1.199
2012-04-07 16:00,2012-04-07 19:00,0.017,0.001,0.028,-2.038
2012-04-07 17:00,2012-04-07 20:00,0,0,0,-2.864
2012-04-07 18:00,2012-04-07 21:00,0,0,0,-3.273
2012-04-07 19:00,2012-04-07 22:00,0,0,0,-3.501
2012-04-07 20:00,2012-04-07 23:00,0,0,0,-3.627
2012-04-07 21:00,2012-04-08 00:00,0,0,0,-4.043
2012-04-07 22:00,2012-04-08 01:00,0,0,0,-4.885
2012-04-07 23:00,2012-04-08 02:00,0,0,0,-5.999
2012-04-08 00:00,2012-04-08 03:00,0,0,0,-7.138
2012-04-08 01:00,2012-04-08 04:00,0,0,0,-7.982
2012-04-08 02:00,2012-04-08 05:00,0,0,0,-8.437
2012-04-08 03:00,2012-04-08 06:00,0.001,0,0.008,-8.531
2012-04-08 04:00,2012-04-08 07:00,0.059,0.028,0.045,-7.782
2012-04-08 05:00,2012-04-08 08:00,0.216,0.164,0.064,-6.386
2012-04-08 06:00,2012-04-08 09:00,0.411,0.368,0.066,-4.459
2012-04-08 07:00,2012-04-08 10:00,0.579,0.564,0.065,-2.865
2012-04-08 08:00,2012-04-08 11:00,0.707,0.731,0.063,-1.789
2012-04-08 09:00,2012-04-08 12:00,0.776,0.828,0.063,-1.124
2012-04-08 10:00,2012-04-08 13:00,0.788,0.847,0.064,-0.719
2012-04-08 11:00,2012-04-08 14:00,0.753,0.800,0.063,-0.474
2012-04-08 12:00,2012-04-08 15:00,0.672,0.696,0.060,-0.322
2012-04-08 13:00,2012-04-08 16:00,0.541,0.537,0.056,-0.260
2012-04-08 14:00,2012-04-08 17:00,0.365,0.340,0.052,-0.286
2012-04-08 15:00,2012-04-08 18:00,0.167,0.136,0.048,-0.525
2012-04-08 16:00,2012-04-08 19:00,0.022,0.005,0.030,-1.309
2012-04-08 17:00,2012-04-08 20:00,0,0,0.001,-2.828
2012-04-08 18:00,2012-04-08 21:00,0,0,0,-4.625
2012-04-08 19:00,2012-04-08 22:00,0,0,0,-6.184
2012-04-08 20:00,2012-04-08 23:00,0,0,0,-6.855
2012-04-08 21:00,2012-04-09 00:00,0,0,0,-7.132
2012-04-08 22:00,2012-04-09 01:00,0,0,0,-7.100
2012-04-08 23:00,2012-04-09 02:00,0,0,0,-7.027
2012-04-09 00:00,2012-04-09 03:00,0,0,0,-7.114
2012-04-09 01:00,2012-04-09 04:00,0,0,0,-7.191
2012-04-09 02:00,2012-04-09 05:00,0,0,0,-7.379
2012-04-09 03:00,2012-04-09 06:00,0.002,0,0.009,-7.748
2012-04-09 04:00,2012-04-09 07:00,0.060,0.018,0.055,-6.748
2012-04-09 05:00,2012-04-09 08:00,0.171,0.089,0.096,-4.364
2012-04-09 06:00,2012-04-09 09:00,0.307,0.202,0.123,-2.541
2012-04-09 07:00,2012-04-09 10:00,0.438,0.331,0.139,-1.274
2012-04-09 08:00,2012-04-09 11:00,0.511,0.398,0.159,-0.431
2012-04-09 09:00,2012-04-09 12:00,0.495,0.344,0.195,0.206
2012-04-09 10:00,2012-04-09 13:00,0.303,0.107,0.220,0.475
2012-04-09 11:00,2012-04-09 14:00,0.191,0.034,0.176,0.611
2012-04-09 12:00,2012-04-09 15:00,0.147,0.020,0.145,0.756
2012-04-09 13:00,2012-04-09 16:00,0.138,0.022,0.134,0.894
2012-04-09 14:00,2012-04-09 17:00,0.127,0.028,0.117,0.922
2012-04-09 15:00,2012-04-09 18:00,0.084,0.020,0.081,0.784
2012-04-09 16:00,2012-04-09 19:00,0.019,0.001,0.031,0.470
2012-04-09 17:00,2012-04-09 20:00,0,0,0.001,-0.019
2012-04-09 18:00,2012-04-09 21:00,0,0,0,-0.724
2012-04-09 19:00,2012-04-09 22:00,0,0,0,-1.221
2012-04-09 20:00,2012-04-09 23:00,0,0,0,-1.600
2012-04-09 21:00,2012-04-10 00:00,0,0,0,-1.897
2012-04-09 22:00,2012-04-10 01:00,0,0,0,-2.218
2012-04-09 23:00,2012-04-10 02:00,0,0,0,-2.571
2012-04-10 00:00,2012-04-10 03:00,0,0,0,-2.851
2012-04-10 01:00,2012-04-10 04:00,0,0,0,-3.039
2012-04-10 02:00,2012-04-10 05:00,0,0,0,-3.248
2012-04-10 03:00,2012-04-10 06:00,0.001,0,0.008,-3.234
2012-04-10 04:00,2012-04-10 07:00,0.033,0.003,0.044,-2.825
2012-04-10 05:00,2012-04-10 08:00,0.097,0.018,0.094,-2.052
2012-04-10 06:00,2012-04-10 09:00,0.164,0.040,0.141,-1.123
2012-04-10 07:00,2012-04-10 10:00,0.214,0.056,0.177,-0.252
2012-04-10 08:00,2012-04-10 11:00,0.227,0.052,0.194,0.378
2012-04-10 09:00,2012-04-10 12:00,0.229,0.048,0.201,0.785
2012-04-10 10:00,2012-04-10 13:00,0.266,0.070,0.219,1.199
2012-04-10 11:00,2012-04-10 14:00,0.320,0.121,0.225,1.473
2012-04-10 12:00,2012-04-10 15:00,0.332,0.156,0.204,1.639
2012-04-10 13:00,2012-04-10 16:00,0.282,0.133,0.173,1.678
2012-04-10 14:00,2012-04-10 17:00,0.178,0.063,0.134,1.535
2012-04-10 15:00,2012-04-10 18:00,0.074,0.012,0.078,1.253
2012-04-10 16:00,2012-04-10 19:00,0.012,0,0.022,0.932
2012-04-10 17:00,2012-04-10 20:00,0,0,0.001,0.570
2012-04-10 18:00,2012-04-10 21:00,0,0,0,0.276
2012-04-10 19:00,2012-04-10 22:00,0,0,0,0.162
2012-04-10 20:00,2012-04-10 23:00,0,0,0,0.009
2012-04-10 21:00,2012-04-11 00:00,0,0,0,-0.217
2012-04-10 22:00,2012-04-11 01:00,0,0,0,-0.392
2012-04-10 23:00,2012-04-11 02:00,0,0,0,-0.382
2012-04-11 00:00,2012-04-11 03:00,0,0,0,-0.432
2012-04-11 01:00,2012-04-11 04:00,0,0,0,-0.438
2012-04-11 02:00,2012-04-11 05:00,0,0,0,-0.496
2012-04-11 03:00,2012-04-11 06:00,0,0,0.004,-0.567
2012-04-11 04:00,2012-04-11 07:00,0.012,0,0.022,-0.438
2012-04-11 05:00,2012-04-11 08:00,0.039,0.002,0.051,-0.178
2012-04-11 06:00,2012-04-11 09:00,0.119,0.016,0.120,0.375
2012-04-11 07:00,2012-04-11 10:00,0.223,0.060,0.184,0.865
2012-04-11 08:00,2012-04-11 11:00,0.306,0.112,0.219,1.209
2012-04-11 09:00,2012-04-11 12:00,0.355,0.149,0.236,1.483
2012-04-11 10:00,2012-04-11 13:00,0.370,0.161,0.240,1.632
2012-04-11 11:00,2012-04-11 14:00,0.332,0.129,0.231,1.656
2012-04-11 12:00,2012-04-11 15:00,0.270,0.087,0.206,1.723
2012-04-11 13:00,2012-04-11 16:00,0.210,0.057,0.173,1.840
2012-04-11 14:00,2012-04-11 17:00,0.129,0.024,0.123,1.826
2012-04-11 15:00,2012-04-11 18:00,0.049,0.004,0.061,1.629
2012-04-11 16:00,2012-04-11 19:00,0.009,0,0.019,1.412
2012-04-11 17:00,2012-04-11 20:00,0,0,0.001,1.244
2012-04-11 18:00,2012-04-11 21:00,0,0,0,1.099
2012-04-11 19:00,2012-04-11 22:00,0,0,0,0.933
2012-04-11 20:00,2012-04-11 23:00,0,0,0,0.763
2012-04-11 21:00,2012-04-12 00:00,0,0,0,0.723
2012-04-11 22:00,2012-04-12 01:00,0,0,0,0.427
2012-04-11 23:00,2012-04-12 02:00,0,0,0,0.257
2012-04-12 00:00,2012-04-12 03:00,0,0,0,0.174
2012-04-12 01:00,2012-04-12 04:00,0,0,0,0.127
2012-04-12 02:00,2012-04-12 05:00,0,0,0,0.033
2012-04-12 03:00,2012-04-12 06:00,0.003,0,0.010,-0.039
2012-04-12 04:00,2012-04-12 07:00,0.041,0.005,0.051,0.360
2012-04-12 05:00,2012-04-12 08:00,0.155,0.066,0.108,0.736
2012-04-12 06:00,2012-04-12 09:00,0.268,0.148,0.143,1.242
2012-04-12 07:00,2012-04-12 10:00,0.324,0.173,0.179,1.695
2012-04-12 08:00,2012-04-12 11:00,0.351,0.174,0.208,2.037
2012-04-12 09:00,2012-04-12 12:00,0.379,0.191,0.222,2.423
2012-04-12 10:00,2012-04-12 13:00,0.458,0.288,0.216,2.905
2012-04-12 11:00,2012-04-12 14:00,0.433,0.267,0.209,3.362
2012-04-12 12:00,2012-04-12 15:00,0.336,0.168,0.199,3.660
2012-04-12 13:00,2012-04-12 16:00,0.255,0.108,0.172,3.748
2012-04-12 14:00,2012-04-12 17:00,0.167,0.054,0.133,3.578
2012-04-12 15:00,2012-04-12 18:00,0.075,0.013,0.080,3.066
2012-04-12 16:00,2012-04-12 19:00,0.017,0,0.029,2.436
2012-04-12 17:00,2012-04-12 20:00,0,0,0.002,2.076
2012-04-12 18:00,2012-04-12 21:00,0,0,0,1.954
2012-04-12 19:00,2012-04-12 22:00,0,0,0,1.618
2012-04-12 20:00,2012-04-12 23:00,0,0,0,1.304
2012-04-12 21:00,2012-04-13 00:00,0,0,0,0.979
2012-04-12 22:00,2012-04-13 01:00,0,0,0,0.790
2012-04-12 23:00,2012-04-13 02:00,0,0,0,0.649
2012-04-13 00:00,2012-04-13 03:00,0,0,0,0.564
2012-04-13 01:00,2012-04-13 04:00,0,0,0,0.517
2012-04-13 02:00,2012-04-13 05:00,0,0,0,0.514
2012-04-13 03:00,2012-04-13 06:00,0,0,0.004,0.610
2012-04-13 04:00,2012-04-13 07:00,0.011,0,0.021,0.707
2012-04-13 05:00,2012-04-13 08:00,0.032,0.001,0.045,0.729
2012-04-13 06:00,2012-04-13 09:00,0.061,0.003,0.074,0.960
2012-04-13 07:00,2012-04-13 10:00,0.094,0.006,0.106,1.378
2012-04-13 08:00,2012-04-13 11:00,0.141,0.012,0.147,1.766
2012-04-13 09:00,2012-04-13 12:00,0.193,0.025,0.189,2.275
2012-04-13 10:00,2012-04-13 13:00,0.293,0.078,0.243,3.278
2012-04-13 11:00,2012-04-13 14:00,0.341,0.127,0.247,4.252
2012-04-13 12:00,2012-04-13 15:00,0.257,0.069,0.215,4.487
2012-04-13 13:00,2012-04-13 16:00,0.150,0.020,0.151,4.129
2012-04-13 14:00,2012-04-13 17:00,0.075,0.005,0.087,3.497
2012-04-13 15:00,2012-04-13 18:00,0.029,0.001,0.042,2.872
2012-04-13 16:00,2012-04-13 19:00,0.006,0,0.015,2.293
2012-04-13 17:00,2012-04-13 20:00,0,0,0.001,1.772
2012-04-13 18:00,2012-04-13 21:00,0,0,0,1.397
2012-04-13 19:00,2012-04-13 22:00,0,0,0,1.136
2012-04-13 20:00,2012-04-13 23:00,0,0,0,0.987
2012-04-13 21:00,2012-04-14 00:00,0,0,0,0.843
2012-04-13 22:00,2012-04-14 01:00,0,0,0,0.628
2012-04-13 23:00,2012-04-14 02:00,0,0,0,0.467
2012-04-14 00:00,2012-04-14 03:00,0,0,0,0.432
2012-04-14 01:00,2012-04-14 04:00,0,0,0,0.421
2012-04-14 02:00,2012-04-14 05:00,0,0,0,0.399
2012-04-14 03:00,2012-04-14 06:00,0,0,0.004,0.408
2012-04-14 04:00,2012-04-14 07:00,0.007,0,0.016,0.467
2012-04-14 05:00,2012-04-14 08:00,0.020,0.001,0.031,0.637
2012-04-14 06:00,2012-04-14 09:00,0.026,0.001,0.039,0.923
2012-04-14 07:00,2012-04-14 10:00,0.033,0.001,0.046,1.289
2012-04-14 08:00,2012-04-14 11:00,0.046,0.001,0.060,1.748
2012-04-14 09:00,2012-04-14 12:00,0.069,0.002,0.083,2.140
2012-04-14 10:00,2012-04-14 13:00,0.083,0.003,0.097,2.401
2012-04-14 11:00,2012-04-14 14:00,0.115,0.006,0.127,2.632
2012-04-14 12:00,2012-04-14 15:00,0.154,0.015,0.159,2.896
2012-04-14 13:00,2012-04-14 16:00,0.198,0.039,0.180,3.099
2012-04-14 14:00,2012-04-14 17:00,0.165,0.039,0.146,3.053
2012-04-14 15:00,2012-04-14 18:00,0.106,0.023,0.102,2.742
2012-04-14 16:00,2012-04-14 19:00,0.032,0.001,0.045,2.119
2012-04-14 17:00,2012-04-14 20:00,0,0,0.004,1.334
2012-04-14 18:00,2012-04-14 21:00,0,0,0,0.744
2012-04-14 19:00,2012-04-14 22:00,0,0,0,0.223
2012-04-14 20:00,2012-04-14 23:00,0,0,0,0.199
2012-04-14 21:00,2012-04-15 00:00,0,0,0,0.089
2012-04-14 22:00,2012-04-15 01:00,0,0,0,-0.163
2012-04-14 23:00,2012-04-15 02:00,0,0,0,-0.235
2012-04-15 00:00,2012-04-15 03:00,0,0,0,-0.077
2012-04-15 01:00,2012-04-15 04:00,0,0,0,-0.027
2012-04-15 02:00,2012-04-15 05:00,0,0,0,0.048
2012-04-15 03:00,2012-04-15 06:00,0.002,0,0.009,0.064
2012-04-15 04:00,2012-04-15 07:00,0.034,0.002,0.046,0.224
2012-04-15 05:00,2012-04-15 08:00,0.092,0.013,0.095,0.589
2012-04-15 06:00,2012-04-15 09:00,0.155,0.032,0.142,1.041
2012-04-15 07:00,2012-04-15 10:00,0.216,0.055,0.181,1.570
2012-04-15 08:00,2012-04-15 11:00,0.312,0.117,0.222,2.167
2012-04-15 09:00,2012-04-15 12:00,0.347,0.143,0.235,2.623
2012-04-15 10:00,2012-04-15 13:00,0.420,0.224,0.237,3.086
2012-04-15 11:00,2012-04-15 14:00,0.385,0.191,0.231,3.423
2012-04-15 12:00,2012-04-15 15:00,0.275,0.095,0.206,3.556
2012-04-15 13:00,2012-04-15 16:00,0.261,0.103,0.183,3.674
2012-04-15 14:00,2012-04-15 17:00,0.186,0.066,0.142,3.533
2012-04-15 15:00,2012-04-15 18:00,0.118,0.039,0.099,3.102
2012-04-15 16:00,2012-04-15 19:00,0.039,0.003,0.050,2.139
2012-04-15 17:00,2012-04-15 20:00,0.001,0,0.007,-0.184
2012-04-15 18:00,2012-04-15 21:00,0,0,0,-1.392
2012-04-15 19:00,2012-04-15 22:00,0,0,0,-2.145
2012-04-15 20:00,2012-04-15 23:00,0,0,0,-2.577
2012-04-15 21:00,2012-04-16 00:00,0,0,0,-2.766
2012-04-15 22:00,2012-04-16 01:00,0,0,0,-2.822
2012-04-15 23:00,2012-04-16 02:00,0,0,0,-2.702
2012-04-16 00:00,2012-04-16 03:00,0,0,0,-2.768
2012-04-16 01:00,2012-04-16 04:00,0,0,0,-2.999
2012-04-16 02:00,2012-04-16 05:00,0,0,0,-2.999
2012-04-16 03:00,2012-04-16 06:00,0.009,0,0.019,-2.568
2012-04-16 04:00,2012-04-16 07:00,0.061,0.011,0.065,-1.700
2012-04-16 05:00,2012-04-16 08:00,0.169,0.074,0.113,-0.785
2012-04-16 06:00,2012-04-16 09:00,0.263,0.137,0.147,0.182
2012-04-16 07:00,2012-04-16 10:00,0.417,0.295,0.158,1.070
2012-04-16 08:00,2012-04-16 11:00,0.572,0.496,0.142,1.849
2012-04-16 09:00,2012-04-16 12:00,0.634,0.579,0.140,2.449
2012-04-16 10:00,2012-04-16 13:00,0.680,0.654,0.128,2.967
2012-04-16 11:00,2012-04-16 14:00,0.619,0.563,0.139,3.218
2012-04-16 12:00,2012-04-16 15:00,0.503,0.404,0.155,3.188
2012-04-16 13:00,2012-04-16 16:00,0.300,0.153,0.174,2.783
2012-04-16 14:00,2012-04-16 17:00,0.129,0.025,0.123,2.088
2012-04-16 15:00,2012-04-16 18:00,0.052,0.004,0.063,1.379
2012-04-16 16:00,2012-04-16 19:00,0.017,0,0.028,0.815
2012-04-16 17:00,2012-04-16 20:00,0,0,0.004,0.338
2012-04-16 18:00,2012-04-16 21:00,0,0,0,0.149
2012-04-16 19:00,2012-04-16 22:00,0,0,0,0.188
2012-04-16 20:00,2012-04-16 23:00,0,0,0,0.260
2012-04-16 21:00,2012-04-17 00:00,0,0,0,0.331
2012-04-16 22:00,2012-04-17 01:00,0,0,0,0.365
